storm_number,step,10m_u_component_of_wind_max,10m_v_component_of_wind_max,2m_dewpoint_temperature_max,2m_temperature_max,convective_available_potential_energy_max,convective_precipitation_max,convective_rain_rate_max,convective_snowfall_max,geopotential_500_max,geopotential_1000_max,high_cloud_cover_max,instantaneous_10m_wind_gust_max,k_index_max,large_scale_precipitation_max,large_scale_snowfall_max,mean_large_scale_precipitation_rate_max,mean_top_net_long_wave_radiation_flux_max,mean_top_net_short_wave_radiation_flux_max,mean_total_precipitation_rate_max,mean_sea_level_pressure_max,mean_surface_latent_heat_flux_max,mean_surface_sensible_heat_flux_max,mean_surface_net_long_wave_radiation_flux_max,mean_surface_net_short_wave_radiation_flux_max,mean_vertically_integrated_moisture_divergence_max,relative_humidity_10_max,relative_humidity_20_max,relative_humidity_30_max,relative_humidity_50_max,relative_humidity_70_max,relative_humidity_100_max,relative_humidity_150_max,relative_humidity_200_max,relative_humidity_250_max,relative_humidity_300_max,relative_humidity_400_max,relative_humidity_500_max,relative_humidity_600_max,relative_humidity_700_max,relative_humidity_800_max,relative_humidity_850_max,relative_humidity_900_max,relative_humidity_925_max,relative_humidity_950_max,relative_humidity_975_max,relative_humidity_1000_max,surface_pressure_max,surface_latent_heat_flux_max,surface_sensible_heat_flux_max,specific_rain_water_content_10_max,specific_rain_water_content_20_max,specific_rain_water_content_30_max,specific_rain_water_content_50_max,specific_rain_water_content_70_max,specific_rain_water_content_100_max,specific_rain_water_content_150_max,specific_rain_water_content_200_max,specific_rain_water_content_250_max,specific_rain_water_content_300_max,specific_rain_water_content_400_max,specific_rain_water_content_500_max,specific_rain_water_content_600_max,specific_rain_water_content_700_max,specific_rain_water_content_800_max,specific_rain_water_content_850_max,specific_rain_water_content_900_max,specific_rain_water_content_925_max,specific_rain_water_content_950_max,specific_rain_water_content_975_max,specific_rain_water_content_1000_max,total_precipitation_max,total_totals_index_max,vertical_velocity_10_max,vertical_velocity_20_max,vertical_velocity_30_max,vertical_velocity_50_max,vertical_velocity_70_max,vertical_velocity_100_max,vertical_velocity_150_max,vertical_velocity_200_max,vertical_velocity_250_max,vertical_velocity_300_max,vertical_velocity_400_max,vertical_velocity_500_max,vertical_velocity_600_max,vertical_velocity_700_max,vertical_velocity_800_max,vertical_velocity_850_max,vertical_velocity_900_max,vertical_velocity_925_max,vertical_velocity_950_max,vertical_velocity_975_max,vertical_velocity_1000_max
storm_72,18,14.114136,18.221191,283.65585,286.1117,54.375,0.0004195692,0.0002571894,6.195321e-05,55356.992,50707.07,1.0,27.845592,26.30812,0.00236959,0.0004960762,0.0006582192,-159.63077,0.0,0.00065834075,101045.42,28.91986,86.56128,5.364746,6.1035156e-05,0.0021216394,7.143036,3.096878,4.706563,0.97222936,5.4683304,1.940834,3.6268146,0.9975099,4.5528717,2.2938995,3.2751641,0.55932635,3.1906128,1.940834,2.3961542,0.2880654,4.5559998,2.13768,3.0095375,0.5023481,7.608574,101039.69,104089.0,311567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023700334,57.116295,0.0117383,-0.019220829,-0.004794795,0.007002165,0.03153181,-0.015668392,0.005194039,0.009308632,0.028486729,-0.019220829,0.0034151243,0.01038197,0.025949001,-0.031401634,-0.000118920296,0.011957428,0.03863716,-0.049672604,-0.009787578,0.020900058,0.08076191
storm_72,19,13.578262,18.333206,283.61435,286.1365,60.75,0.00031621382,0.00019550137,6.755255e-05,55446.75,50844.637,1.0,27.807892,25.949234,0.0018968396,0.0004249548,0.00052689994,-157.47137,0.10266113,0.0005270811,101132.5,36.694275,94.909424,6.7223663,0.0357666,0.0020806426,6.443161,2.82193,4.276236,0.96072704,5.593315,1.8752213,3.6121075,1.1634797,4.6028595,2.1657944,3.174215,0.55452925,3.1187515,1.8439789,2.3484323,0.2435954,4.596611,1.8939743,2.9733956,0.50817025,9.355141,101132.91,132118.0,341699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018974971,56.721992,0.010723114,-0.026834011,-0.004096189,0.0071422635,0.021381378,-0.0105929375,0.0037744516,0.0073637106,0.03000927,-0.02784872,-0.0011330439,0.012197569,0.029501915,-0.03241682,-0.0014863097,0.015167363,0.046250343,-0.05322504,-0.008720317,0.0228173,0.07264185
storm_72,2,21.900925,13.903122,282.25458,284.46448,86.125,0.000457339,0.0004648876,0.00021723029,54236.953,49793.867,1.0,34.564453,21.506416,0.0029382259,0.0025021187,0.0008161734,-165.4573,160.84674,0.00088715134,100347.8,19.015442,93.19043,1.8019714,100.00485,0.002771438,9.4207535,5.3496017,6.7352915,0.7735019,10.055016,4.3154144,6.94664,1.5305759,7.542961,2.5750961,4.269483,1.1249431,3.5718002,2.1564255,2.9051344,0.30193198,3.5686722,2.0658188,2.5902398,0.3342993,6.1713333,100344.81,68476.0,335509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031937528,59.274628,0.013260841,-0.016175747,-0.0015925787,0.00704888,0.021381378,-0.019728184,0.0008942676,0.008499194,0.04320526,-0.03343153,0.0049237274,0.014355626,0.04269743,-0.048150063,-0.0014998219,0.018270262,0.043712616,-0.056777954,-0.0066491985,0.017511083,0.11730385
storm_72,20,13.646957,18.45102,283.51154,286.07877,60.5,0.00031679962,0.00025589927,6.647571e-05,55517.97,50916.836,1.0,26.558521,26.195137,0.0019577052,0.0005088353,0.00054357527,-150.63417,53.36914,0.0005439352,101176.836,41.43347,100.97485,6.609848,20.94458,0.0021892851,6.6837387,2.5532303,4.0612984,1.0726833,5.8588867,1.9533386,3.5959084,1.239932,4.5559998,2.0783157,3.0388024,0.5952221,2.8906708,1.7439957,2.316921,0.27226213,4.515381,1.7752457,2.9423606,0.49697027,10.64241,101177.8,149139.0,363473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019572545,56.322205,0.012753487,-0.029879093,-0.003284324,0.0077445037,0.02290392,-0.018205643,0.0030721095,0.007605773,0.027471542,-0.029879093,-0.00448721,0.010135594,0.027471542,-0.028863907,-0.003912554,0.011411867,0.05031061,-0.05728531,-0.009273527,0.0216109,0.08786726
storm_72,21,13.238602,18.507065,283.7445,286.36133,38.5,0.00049803685,0.00017673685,0.00017537805,55629.195,51064.156,1.0,26.7244,25.65017,0.0019877218,0.00065982016,0.00055214483,-150.68939,134.93219,0.0005521076,101261.52,49.28772,112.05591,9.46759,73.03784,0.0021783514,6.8805847,2.315773,3.993155,0.96870965,6.208824,2.0033264,3.4526231,1.1622369,4.2185593,1.9533386,2.7994454,0.52581143,2.8969193,1.7158737,2.2845232,0.2854617,4.7715836,1.7814941,2.9668941,0.5307902,12.045288,101269.3,177453.0,403372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019875914,56.415627,0.019351006,-0.024296284,-0.0009349682,0.008130647,0.034576893,-0.02632618,0.0027062662,0.010177598,0.016305923,-0.03393936,-0.00477149,0.008424728,0.020366192,-0.027341366,-0.001361885,0.010050279,0.040159702,-0.044089794,-0.004214563,0.016862156,0.09903288
storm_72,22,12.950195,18.786758,283.7555,286.4475,33.875,0.00032558292,0.00014964584,0.00013926858,55738.47,51166.598,1.0,26.810356,25.673431,0.0021086186,0.00078776735,0.0005857274,-150.44087,250.13077,0.0005860715,101345.82,65.39569,121.91382,10.157639,159.03198,0.0021359893,5.671425,2.2282867,3.9610984,0.6619415,6.7774734,1.9064713,3.3456204,1.1053367,3.6749039,1.7596207,2.6000693,0.44448543,2.8563004,1.8314819,2.3011613,0.26512977,4.543495,1.8502274,3.014045,0.55325615,12.995117,101349.57,235382.0,438872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021089446,57.799103,0.019858837,-0.025310993,-0.0016690084,0.008369745,0.032546997,-0.03495407,-0.002629066,0.011789206,0.014276028,-0.034446716,-0.008296681,0.010572562,0.026964188,-0.036984444,-0.0021145511,0.015912112,0.040667534,-0.05474806,-0.0029375863,0.016591953,0.07822466
storm_72,23,12.5252075,18.977905,284.2783,286.70468,24.75,0.0003674524,0.00016289833,4.7595473e-05,55748.223,51284.652,1.0,26.738726,26.15194,0.0024071112,0.0008652683,0.00066840975,-144.33269,319.8454,0.0006685555,101317.59,75.93909,127.09033,11.800278,211.42908,0.0020280303,6.043228,2.4126282,3.8927395,0.7440259,6.6524963,1.5315323,3.110785,0.95184183,3.278099,1.5502853,2.3969517,0.41206887,3.153122,1.9095917,2.371735,0.31381494,4.199806,1.8721008,3.094325,0.57965404,13.748108,101318.5,273271.0,457528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024068076,58.351395,0.019858837,-0.018205643,0.00068453676,0.007388284,0.021381378,-0.043074608,-0.003678617,0.011427719,0.014783382,-0.035969257,-0.005542342,0.009439481,0.034576893,-0.030893803,0.005680135,0.0152710015,0.04421997,-0.02784872,0.007835145,0.01392923,0.046757698
storm_72,24,12.214645,18.988998,284.52188,286.85834,20.625,0.00045236107,0.00015832437,4.0632207e-05,55920.914,51473.926,1.0,26.823927,26.580605,0.0026997663,0.00097041414,0.00074993493,-144.85735,342.2896,0.0007500183,101492.15,86.10968,129.8999,13.082886,226.90515,0.0020136824,5.896385,2.3782578,3.7004902,0.8405804,5.218376,1.4378052,2.8121786,0.78102195,3.1562424,1.5221634,2.2577949,0.39348054,3.3249664,1.8970947,2.51249,0.38498628,4.324791,1.9908295,3.2845805,0.5652702,15.257217,101496.31,309942.0,467606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002700992,60.342117,0.01732111,-0.011100292,0.0006672983,0.005757186,0.019351006,-0.038506985,-0.00322747,0.010708701,0.013768196,-0.032924175,-0.004670835,0.008916721,0.02442646,-0.032924175,0.0062198043,0.009724945,0.04320526,-0.02074337,0.009383823,0.01160634,0.025441647
storm_72,25,11.806076,18.833313,284.63623,286.84515,42.125,0.00040990673,0.00017474336,3.8765604e-05,55979.453,51557.832,1.0,26.740988,26.992653,0.0027097706,0.0010581934,0.00075248256,-138.42883,331.24203,0.00075257197,101540.26,105.73212,140.86035,15.843109,221.52606,0.0018223645,6.099472,2.3845062,3.7923324,0.8373345,4.8403244,1.669014,2.7236583,0.7382449,3.015648,1.5815277,2.1793966,0.32898292,3.2093582,2.009575,2.6074972,0.3646864,4.431015,2.287651,3.4268188,0.5176169,15.182228,101537.75,380621.0,507126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027092658,60.87243,0.015291214,-0.00805521,0.003983701,0.0047931047,0.015798569,-0.024296284,-0.0014154769,0.008222625,0.027471542,-0.02632618,-0.0038696912,0.010414851,0.036607265,-0.02074337,0.0044301865,0.01435835,0.045235157,-0.022265911,0.006031524,0.011080717,0.036607265
storm_72,26,12.169144,18.71936,285.88556,287.99945,68.25,0.0004740283,0.00017497782,2.3283064e-10,56039.94,51736.375,1.0,26.62638,27.45787,0.0025371797,0.0010682354,0.0007045404,-134.78381,263.43713,0.00070481794,101578.625,113.932495,150.08838,14.778015,171.39856,0.0018216809,6.5868835,2.3782578,4.158934,1.0894313,5.0465317,1.6190186,2.5725946,0.6534355,3.0875092,1.5690308,2.0911293,0.3143962,3.262474,1.9658356,2.6548688,0.3137688,4.499756,2.5501022,3.4947186,0.48606783,14.316757,101580.05,410169.0,540322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002537351,60.87243,0.016813755,-0.008562565,0.004272189,0.004530957,0.013260841,-0.019728184,-0.0021989034,0.0074258577,0.013768196,-0.018205643,-0.00221708,0.006271901,0.032039642,-0.029371262,0.00036856317,0.012967253,0.038129807,-0.038506985,-0.0002167967,0.0141431205,0.043712616
storm_72,27,12.922134,18.533447,286.5219,288.65918,89.375,0.0003390517,0.00016418821,6.0303137e-06,56138.48,51866.133,1.0,26.431095,28.132431,0.0023087244,0.0009287102,0.00064131245,-133.78418,153.41327,0.00064123096,101643.836,110.2583,149.56616,14.222977,88.960724,0.0018537948,7.227394,2.009575,4.031589,1.4230484,4.3029175,1.5534058,2.2964244,0.4246571,2.93441,1.5252838,2.0590553,0.3136718,3.8748703,1.8502274,2.7212882,0.33791354,4.7997055,2.4563675,3.5297449,0.57277435,12.451462,101640.47,396870.0,538407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023084376,60.87243,0.010215759,-0.0121154785,0.0016418046,0.0043622227,0.013260841,-0.016683102,0.00034992053,0.007512179,0.016813755,-0.012622833,0.0041505466,0.0066022025,0.030516624,-0.025818825,0.00040584753,0.01086004,0.027979374,-0.036476612,0.0013146445,0.0155163305,0.054878235
storm_72,28,12.770035,18.155914,286.83356,288.96295,88.25,0.00027141627,0.00032380293,2.3283064e-10,56134.58,51997.848,1.0,26.517805,28.650818,0.0022903811,0.00084790145,0.0006364486,-131.34311,22.320984,0.00063637923,101612.82,104.13464,145.49878,15.175552,8.935425,0.0017745355,6.418167,1.6565094,3.4064772,1.1478621,3.125,1.3909378,2.1266918,0.35188776,2.7750626,1.5940247,2.073206,0.2579645,3.5905457,1.7658691,2.7653832,0.34671044,5.5839386,2.3376389,3.5830894,0.70836633,11.392281,101616.3,374904.0,523827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022909716,60.87243,0.0117383,-0.017698288,0.0009390097,0.0053783976,0.013260841,-0.0121154785,0.0015760944,0.0048253434,0.021888733,-0.017190933,0.0038378302,0.009094352,0.012245655,-0.03190899,-0.003976415,0.0106624635,0.023411274,-0.04764223,-0.000605017,0.01160786,0.051833153
storm_72,29,13.794418,18.9693,287.31238,289.5209,60.25,0.00043684337,0.00019303849,2.3283064e-10,56117.016,52195.902,1.0,26.218468,28.890068,0.0021169558,0.0007146378,0.0005880431,-129.08429,0.0,0.0005878592,101676.05,103.468994,141.2107,16.383148,6.1035156e-05,0.0018107491,6.3806686,1.2222137,2.998968,1.0450732,3.4155731,1.4190521,2.1836257,0.4101597,2.603218,1.4065552,1.9129986,0.27255297,3.981102,2.3532639,2.9527009,0.42046487,5.590187,2.1564255,3.8582792,0.84898996,10.979851,101675.0,372489.0,508377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021162983,60.87243,0.012753487,-0.012622833,0.0027314182,0.004245232,0.015798569,-0.0121154785,0.00238282,0.005007797,0.022396564,-0.020236015,0.0006663666,0.007084582,0.023411274,-0.028356552,-0.0015897624,0.010409806,0.026964188,-0.019728184,0.0041104755,0.010645927,0.05031061
storm_72,3,22.112167,14.661652,282.19623,284.48035,85.625,0.0007126527,0.00030421745,0.00011751684,54372.562,49869.97,1.0,33.944664,22.377037,0.002912378,0.0024454107,0.0008089938,-163.52432,115.711914,0.00089711044,100372.85,42.738037,112.69116,7.142395,67.40857,0.0026457133,8.217842,4.1373215,6.5112467,0.87034076,10.739273,4.168564,7.0432224,1.3275099,7.2867584,2.8344269,4.4415684,1.1743724,3.3562088,2.259529,2.8656955,0.24804683,3.3249664,2.0720673,2.5627682,0.27706218,6.2431946,100375.02,153848.0,405654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003230527,59.274628,0.009708405,-0.01363802,-0.0016568878,0.0052372417,0.026964188,-0.02784872,0.0039692614,0.010614528,0.03711462,-0.025310993,0.007569493,0.013754711,0.041682243,-0.05728531,-0.0040854616,0.017340904,0.03711462,-0.04916525,-0.0007266464,0.01534765,0.08533001
storm_72,30,13.741821,19.046753,287.46942,289.7566,55.125,0.0004339153,0.0003361171,2.3283064e-10,56130.676,52257.367,1.0,26.711582,29.524757,0.0025980454,0.00083384267,0.00072167907,-128.97385,0.0,0.0007216721,101624.35,108.34131,144.17773,17.455734,6.1035156e-05,0.0016904911,6.480652,1.1503525,3.046839,1.2399465,3.2374802,1.4128036,2.1908388,0.39583808,2.493866,1.3440704,1.8958787,0.24740215,4.077957,2.2251587,2.9162405,0.51331156,5.727661,2.0408173,3.904821,0.8902341,11.879692,101625.8,390054.0,519071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025980268,61.148575,0.009708405,-0.009577751,0.0011813586,0.0037308615,0.016305923,-0.017698288,0.0028302409,0.006601474,0.014783382,-0.020236015,0.0011310144,0.0058247093,0.025441647,-0.034446716,-0.0026174122,0.012829799,0.03305435,-0.022773743,0.002164249,0.011576332,0.04828024
storm_72,31,13.3246765,19.380112,287.6741,289.8763,44.875,0.0004239604,0.0002985883,1.7731683e-05,56136.53,52284.688,1.0,27.439188,30.059761,0.0025196709,0.00088854204,0.000699908,-127.786446,0.0,0.00069996575,101554.57,124.5025,152.87354,18.618332,6.1035156e-05,0.0015470041,5.821396,1.1409836,2.8998063,1.3202103,3.4218216,1.4690475,2.2174265,0.37774485,2.4751205,1.4440536,1.9036281,0.20300806,4.002968,2.0564423,2.8806005,0.568004,5.712044,2.0408173,3.9177463,0.84250915,12.485832,101554.15,448152.0,550360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002519885,61.148575,0.009708405,-0.009577751,1.3428505e-05,0.0033462413,0.016305923,-0.023788452,0.0030292445,0.0073766415,0.017828465,-0.014653206,0.0023916734,0.0058971243,0.02290392,-0.024803638,-0.0013907746,0.008869945,0.030516624,-0.029371262,0.00095858105,0.01195556,0.039144993
storm_72,32,12.785797,19.783417,287.88644,289.9179,41.0,0.0012540221,0.0006617964,2.3283064e-10,56091.65,52308.1,1.0,27.57717,30.515007,0.003767833,0.00047457428,0.0010466198,-129.1561,0.0,0.0010467567,101580.22,138.98633,176.84082,21.476059,6.1035156e-05,0.0015285546,5.983864,0.9316406,2.6106532,1.3038229,3.100006,1.472168,2.1949012,0.36880267,2.3595123,1.5346603,1.9099228,0.17659529,3.9061127,2.0064545,2.7844515,0.5220213,5.7057953,2.0345688,3.8370419,0.75430423,12.0484085,101580.05,500358.0,636675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037683342,61.148575,0.007678032,-0.008562565,-0.00037666544,0.0029037176,0.013768196,-0.015668392,0.0017858103,0.005400224,0.01732111,-0.022265911,0.0017336096,0.006380315,0.02290392,-0.021251202,-0.0022357109,0.008298563,0.04269743,-0.03901434,-0.0018195305,0.0155262705,0.040159702
storm_72,33,13.159134,20.419815,287.99658,290.1668,41.75,0.0022407267,0.001441926,2.3283064e-10,56149.21,52371.52,1.0,28.604866,31.535164,0.0047950447,0.00019682362,0.0013319566,-124.93669,0.0,0.0013322588,101554.77,155.60016,182.16968,22.526138,6.1035156e-05,0.0013905326,5.2777405,0.81916046,2.210736,1.0985239,2.9781494,1.5502853,2.1433036,0.34585446,2.3845062,1.4659195,1.9294355,0.19472279,3.6998978,2.0252,2.7704244,0.45933968,5.796402,2.1845474,3.8836527,0.73258984,11.979675,101561.92,560155.0,655818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047970656,61.148575,0.008185387,-0.016683102,0.00028374395,0.0032714528,0.014276028,-0.011100292,0.0011557105,0.005252128,0.014276028,-0.017190933,0.00049485144,0.0065279696,0.03711462,-0.032924175,-0.00063390617,0.01194463,0.02442646,-0.041044712,-0.0010603401,0.012596801,0.04320526
storm_72,34,13.446274,20.807892,288.36243,290.5434,47.125,0.0010970868,0.001388682,2.3283064e-10,56136.53,52438.836,1.0,28.744354,32.05687,0.0053703487,8.0454396e-05,0.0014915317,-126.52173,0.0,0.001491609,101583.59,161.37775,183.02563,22.803665,6.1035156e-05,0.0012402115,4.156067,0.828537,1.985125,0.95676696,2.8625488,1.5659027,2.0751913,0.31439462,2.5282364,1.3971863,1.9138361,0.22873017,3.7686386,1.972084,2.7912111,0.44200128,5.7620316,2.2532806,3.8892534,0.7257543,11.754715,101581.77,580994.0,658900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053698085,60.87243,0.010723114,-0.018713474,0.002373031,0.0045715836,0.01884365,-0.01363802,0.0018319519,0.0049716826,0.015291214,-0.015160561,0.0019107206,0.004631544,0.03305435,-0.016683102,0.0033685265,0.011039148,0.036607265,-0.030386448,-0.00056631834,0.012498676,0.031024456
storm_72,35,13.355484,21.027893,288.8239,291.4408,46.75,0.0025414228,0.0011120245,2.3283064e-10,56199.945,52528.598,1.0,31.651764,33.46913,0.005207762,2.563675e-05,0.0014466005,-126.94698,0.0,0.0015283818,101608.05,168.72614,182.02759,23.576233,6.1035156e-05,0.0014089821,3.9436035,0.7441788,1.9367086,0.9365349,2.6688309,1.5877762,2.0228562,0.2545398,2.6782074,1.4065552,1.9258176,0.24437392,3.6686554,2.0220718,2.8443553,0.39772376,5.8276443,2.3626404,3.9218552,0.72727823,11.867195,101605.945,607438.0,655322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055021923,60.87243,0.012753487,-0.013130665,0.0023516002,0.0048672636,0.014276028,-0.016683102,-0.00060454936,0.0067965128,0.015798569,-0.014653206,0.0012661787,0.0063630147,0.029501915,-0.029879093,0.0012866765,0.010739475,0.032546997,-0.043074608,-0.0040999143,0.014303613,0.047265053
storm_72,4,22.670639,16.117142,282.11877,284.43036,79.75,0.0005015498,0.00027994113,9.397045e-05,54403.785,49916.797,1.0,33.94165,22.519928,0.0029423945,0.0022733966,0.00081710005,-155.18494,51.213013,0.0008575283,100363.91,64.783325,138.54663,8.815033,17.70996,0.0025145253,8.180351,4.6309814,6.1762056,0.88178504,12.370232,4.793457,7.1997175,1.5697877,7.102417,2.768814,4.580826,1.3500204,3.5405502,2.1970444,2.7667549,0.2802031,3.2468567,1.9877014,2.5744536,0.25052938,6.3556747,100372.43,233203.0,498775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030871108,59.274628,0.012753487,-0.015160561,-0.002360622,0.006052824,0.026456833,-0.021251202,0.00044593032,0.011451234,0.03305435,-0.047134876,0.00040118775,0.014483654,0.041682243,-0.06033039,-0.0053764232,0.023047857,0.06705904,-0.045612335,0.0059854025,0.019697279,0.0939579
storm_72,5,22.954865,15.781097,282.0481,284.21588,68.875,0.0004257178,0.00058087497,0.00010150811,54460.375,49945.094,1.0,32.59275,23.118065,0.0033184271,0.0022274395,0.0009217849,-153.52258,7.659363,0.0009216261,100409.43,71.49274,133.83496,10.682678,1.340332,0.0023566885,7.8397827,3.9436035,5.4194417,0.8396389,14.088676,5.105896,7.891278,1.9354987,6.9212036,2.8750458,4.5254292,1.1929848,3.5155563,2.2001648,2.7213974,0.29412806,3.4499435,1.8564758,2.715748,0.36477494,6.580635,100413.0,257317.0,481831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033178627,57.74552,0.015291214,-0.015668392,-0.0004484257,0.006147355,0.021381378,-0.036984444,-0.0021168767,0.010721196,0.03000927,-0.051195145,-0.005155047,0.017999277,0.04574251,-0.059823036,0.003729244,0.019202827,0.059445858,-0.019220829,0.017673455,0.017537965,0.074671745
storm_72,6,23.082,16.274078,282.1732,284.27576,69.0,0.00049247406,0.00018752646,0.00019224803,54484.766,49982.164,1.0,32.940342,23.689613,0.003134163,0.0023247884,0.00087060034,-154.94745,0.0,0.0008705524,100417.58,82.914734,133.80518,15.258057,6.1035156e-05,0.002334823,8.152229,3.8623734,5.3647943,0.8656403,13.06073,4.9246826,7.542887,1.7256739,6.227577,2.6907043,4.2771034,0.99413615,3.8561249,2.134552,2.7613409,0.32986346,3.5592957,1.997078,2.899763,0.39426205,6.2806854,100432.86,298403.0,481725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031339973,57.77162,0.014783382,-0.012622833,0.0017005348,0.0064865923,0.021381378,-0.044089794,-0.006586288,0.013061655,0.024933815,-0.04764223,-0.0058378126,0.017008858,0.08279228,-0.055255413,0.0063973796,0.027782192,0.07822466,-0.05017996,0.013672879,0.020722946,0.09040499
storm_72,7,23.0811,17.118225,282.36697,284.49518,73.25,0.0008739801,0.00020429725,0.00014034542,54501.35,49980.215,1.0,31.712084,24.194702,0.0030641258,0.0021250108,0.00085114595,-155.9968,0.0,0.0008807671,100442.63,83.55371,121.296875,13.465408,6.1035156e-05,0.002313641,9.067696,4.1248245,5.5593104,0.98157746,11.21106,4.5247498,7.0319963,1.4033666,6.265068,2.481369,4.05445,0.7878306,4.4435196,2.1532974,2.858256,0.535172,3.8342514,1.9470825,3.030872,0.42311487,6.621254,100441.484,300778.0,436602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031707697,57.85131,0.015291214,-0.015668392,0.001722436,0.006057583,0.026964188,-0.038506985,-0.009229716,0.012740522,0.04421997,-0.0704813,-0.003481463,0.020931128,0.08380747,-0.05779314,0.004504756,0.027761932,0.07213402,-0.05931568,0.0033321748,0.024187542,0.05386305
