Time&Longitude&Latitude;Longitude (MSLP);Latitude (MSLP);MSLP;Longitude (925wind);Latitude (925wind);925hP Wind Speed;Longitude (10m wind);Latitude (10m wind);10m Wind Speed
TRACK_ID 25 START_TIME 1990012103 MEDIAN_TIME 1990012103 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 62                           ;;;;;;;;;
2008012415 337.834656 59.357559 5.822150e+00;3.355280e+02;6.032206e+01;9.714081e+02;3.394688e+02;5.522250e+01;4.546191e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012418 343.167419 60.170349 6.535801e+00;3.392274e+02;6.113459e+01;9.704698e+02;3.445312e+02;5.662760e+01;4.484609e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012421 348.093353 60.982925 6.833541e+00;3.442058e+02;6.195679e+01;9.712637e+02;3.481875e+02;5.662760e+01;4.232938e+01;3.535312e+02;6.140512e+01;2.930285e+01 
2008012500 353.658356 61.435745 7.233420e+00;3.510264e+02;6.257698e+01;9.749672e+02;3.470625e+02;6.112410e+01;4.280041e+01;3.563438e+02;5.915688e+01;3.973075e+01 
2008012503 357.957764 61.984188 7.324819e+00;3.577008e+02;6.306901e+01;9.741020e+02;3.526875e+02;6.168610e+01;4.156385e+01;3.526875e+02;6.168615e+01;4.156385e+01 
2008012506 2.479580 61.858932 6.791924e+00;2.606604e+00;6.363447e+01;9.732518e+02;2.812500e+00;6.112410e+01;3.834513e+01;4.218750e+00;6.168615e+01;3.200172e+01 
2008012509 7.165432 61.608395 6.377579e+00;5.282718e+00;6.399612e+01;9.729798e+02;0.000000e+00;5.690860e+01;3.622353e+01;5.062500e+00;6.224821e+01;3.401133e+01 
2008012512 9.766414 61.750576 5.330202e+00;7.690083e+00;6.425711e+01;9.748375e+02;7.031200e+00;5.690860e+01;3.302668e+01;7.593750e+00;6.309130e+01;2.922360e+01 
2008012515 13.665888 61.529156 4.330401e+00;1.022367e+01;6.445934e+01;9.792361e+02;7.875000e+00;5.690860e+01;3.425515e+01;9.281250e+00;6.365336e+01;2.776381e+01 
2008012518 20.142035 60.009438 4.263281e+00;1.441397e+01;6.316445e+01;9.830112e+02;1.884380e+01;5.494140e+01;3.424547e+01;1.828125e+01;5.718967e+01;2.906038e+01 
2008012521 23.162098 59.042957 5.114521e+00;2.076619e+01;6.278552e+01;9.848049e+02;1.884380e+01;5.494140e+01;3.500608e+01;2.081250e+01;5.634658e+01;2.990726e+01 
2008012600 24.783289 58.225971 5.283223e+00;2.531555e+01;6.158298e+01;9.857448e+02;1.659380e+01;5.494140e+01;3.259406e+01;2.109375e+01;5.606555e+01;2.784776e+01 
2008012603 26.969387 57.634945 4.899045e+00;1.000000e+25;1.000000e+25;9.932154e+02;1.884380e+01;5.494140e+01;3.129719e+01;2.165625e+01;5.775173e+01;2.612178e+01 
2008012606 30.024029 57.189613 4.400753e+00;1.000000e+25;1.000000e+25;9.922869e+02;2.025000e+01;5.494140e+01;2.804969e+01;2.475000e+01;5.747070e+01;2.149249e+01 
2008012609 33.772713 56.356796 4.074492e+00;3.284210e+01;6.021661e+01;9.857459e+02;2.981250e+01;5.156910e+01;2.716497e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012612 38.490215 52.870445 3.593940e+00;1.000000e+25;1.000000e+25;9.989484e+02;3.037500e+01;4.988290e+01;2.585934e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012615 40.379852 52.741451 3.552508e+00;1.000000e+25;1.000000e+25;9.981677e+02;4.050000e+01;4.707260e+01;2.135957e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012618 42.475281 53.188313 3.454513e+00;1.000000e+25;1.000000e+25;9.960791e+02;4.218750e+01;4.735360e+01;2.252961e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012621 41.510624 56.321312 3.378620e+00;3.785187e+01;5.973049e+01;9.830841e+02;4.865620e+01;5.213110e+01;1.964437e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012700 42.822193 56.413643 3.263044e+00;3.855738e+01;5.966796e+01;9.828004e+02;5.034380e+01;5.241220e+01;2.174678e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012703 43.794022 56.801262 3.246509e+00;3.937746e+01;5.952820e+01;9.827050e+02;5.118750e+01;5.269320e+01;2.171559e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012706 44.641804 57.590809 3.394258e+00;3.963296e+01;5.942479e+01;9.831953e+02;5.512500e+01;5.606550e+01;2.192555e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008012709 45.168388 58.237301 3.228448e+00;4.011264e+01;5.925700e+01;9.842745e+02;5.512500e+01;5.578450e+01;2.507105e+01;1.000000e+25;1.000000e+25;1.000000e+25 
TRACK_ID 83 START_TIME 2008020500 MEDIAN_TIME 2008020712 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 40                           ;;;;;;;;;
2008020500 316.199799 46.694061 3.541553e+00;1.000000e+25;1.000000e+25;1.005371e+03;3.096562e+02;4.960190e+01;2.455989e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020503 316.454346 46.495396 3.893909e+00;3.199290e+02;4.867514e+01;9.982678e+02;3.096562e+02;4.903980e+01;2.540362e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020506 316.815308 46.203701 4.323075e+00;3.189574e+02;4.859187e+01;9.976808e+02;3.099375e+02;4.763460e+01;2.603312e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020509 317.347473 46.250340 4.636655e+00;3.185377e+02;4.856580e+01;9.971478e+02;3.102188e+02;4.679150e+01;2.599233e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020512 318.163391 46.318329 4.725989e+00;3.192678e+02;4.880276e+01;9.967146e+02;3.110625e+02;4.594850e+01;2.536021e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020515 319.742188 46.505611 4.972569e+00;3.192229e+02;4.874311e+01;9.959147e+02;3.161250e+02;4.707260e+01;2.364300e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020518 320.855682 46.742672 5.193078e+00;3.191225e+02;4.836241e+01;9.947372e+02;3.166875e+02;4.622950e+01;2.718817e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020521 321.825500 46.930172 5.137590e+00;3.192582e+02;4.784486e+01;9.963660e+02;3.175312e+02;4.566740e+01;3.117098e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020600 323.285278 47.130142 4.957767e+00;3.196572e+02;4.642475e+01;9.968382e+02;3.186562e+02;4.482430e+01;2.881862e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020603 325.239685 46.828304 4.745296e+00;3.244598e+02;5.050455e+01;9.961040e+02;3.310312e+02;4.313820e+01;2.871382e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020606 328.519440 47.865314 4.912568e+00;3.262948e+02;5.135178e+01;9.957952e+02;3.307500e+02;4.257610e+01;3.411896e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020609 331.721588 49.435673 5.408746e+00;3.329785e+02;5.036192e+01;9.958762e+02;3.330000e+02;4.482430e+01;3.494000e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020612 334.034271 50.923740 6.201974e+00;3.355261e+02;5.231892e+01;9.930745e+02;3.349688e+02;4.735360e+01;3.657160e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020615 336.301819 52.676548 7.003382e+00;3.364594e+02;5.427954e+01;9.886838e+02;3.377812e+02;4.988290e+01;3.658699e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020618 338.528442 54.588371 7.521039e+00;3.371224e+02;5.625238e+01;9.838447e+02;3.403125e+02;5.185010e+01;3.688039e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020621 340.637512 56.579060 8.163389e+00;3.382124e+02;5.826988e+01;9.777148e+02;3.465000e+02;5.718970e+01;3.938137e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020700 342.564972 58.301601 8.947511e+00;3.391801e+02;5.979530e+01;9.709884e+02;3.481875e+02;5.859480e+01;3.996600e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020703 344.638794 60.210396 9.654371e+00;3.408453e+02;6.135194e+01;9.671795e+02;3.408750e+02;6.000000e+01;4.300786e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020706 346.576263 62.175652 1.021292e+01;3.425802e+02;6.300558e+01;9.674341e+02;3.445312e+02;6.112410e+01;4.859932e+01;3.529688e+02;6.252924e+01;3.951812e+01 
2008020709 348.717163 63.780949 9.898046e+00;3.462337e+02;6.429556e+01;9.683912e+02;3.493125e+02;6.224820e+01;4.758787e+01;3.518438e+02;6.224821e+01;4.240126e+01 
2008020712 350.812378 65.346939 9.167237e+00;3.479304e+02;6.610932e+01;9.707183e+02;3.498750e+02;6.393440e+01;4.134821e+01;3.529688e+02;6.252924e+01;3.352747e+01 
2008020715 352.578033 66.969513 8.163599e+00;1.000000e+25;1.000000e+25;9.760591e+02;3.555000e+02;6.505850e+01;3.809966e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020718 353.721069 68.452599 7.499593e+00;3.434373e+02;7.011189e+01;9.715146e+02;3.563438e+02;6.702570e+01;3.976807e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020721 350.029999 70.203979 6.718313e+00;3.408757e+02;7.118445e+01;9.699946e+02;3.580312e+02;6.899290e+01;3.896291e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020800 347.400482 71.201149 6.500297e+00;3.392194e+02;7.145435e+01;9.675385e+02;3.588750e+02;7.096010e+01;3.604937e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020803 346.039978 72.247208 6.407490e+00;3.384368e+02;7.191229e+01;9.647066e+02;3.391875e+02;7.320840e+01;4.165327e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020806 345.258392 72.971664 6.624742e+00;3.421919e+02;7.415536e+01;9.775656e+02;3.403125e+02;7.405150e+01;3.638759e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020809 345.969238 73.713097 6.743002e+00;3.439491e+02;7.512051e+01;9.788147e+02;3.408750e+02;7.517560e+01;3.235251e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020812 346.475769 74.400398 6.312334e+00;3.486632e+02;7.666662e+01;9.772147e+02;3.470625e+02;7.714280e+01;3.046146e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020815 347.720276 75.390358 5.981795e+00;3.453344e+02;7.689874e+01;9.768189e+02;3.445312e+02;7.798590e+01;3.631977e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020818 349.368439 76.215080 5.731032e+00;3.431501e+02;7.674559e+01;9.784828e+02;3.411562e+02;7.686180e+01;3.271515e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020821 351.270813 77.003220 5.453345e+00;3.431719e+02;7.656750e+01;9.858960e+02;3.538125e+02;7.405150e+01;2.533686e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020900 355.090729 77.911606 4.704582e+00;3.536425e+02;7.760016e+01;9.950715e+02;1.968800e+00;7.292730e+01;2.370435e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020903 3.310915 79.143959 4.069951e+00;3.600000e+02;7.883388e+01;9.989368e+02;1.096880e+01;7.545660e+01;2.429227e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020906 14.595625 79.981468 3.745806e+00;7.288150e+00;7.926693e+01;1.001727e+03;1.800000e+01;7.433250e+01;2.438701e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020909 27.216671 79.870743 3.680887e+00;4.006643e+01;8.123907e+01;1.005089e+03;2.446880e+01;7.405150e+01;2.547713e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020912 37.941273 79.196503 3.727011e+00;3.732072e+01;7.946650e+01;1.007178e+03;3.037500e+01;7.348940e+01;2.664530e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020915 44.392120 78.635612 3.551301e+00;4.138245e+01;7.873257e+01;1.008792e+03;3.234380e+01;7.348940e+01;2.626897e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020918 48.434502 77.960434 3.216817e+00;5.859216e+01;7.688421e+01;1.007238e+03;3.740620e+01;7.264630e+01;2.458852e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008020921 53.227173 76.148430 2.599184e+00;1.000000e+25;1.000000e+25;1.011367e+03;4.331250e+01;7.152220e+01;2.405656e+01;1.000000e+25;1.000000e+25;1.000000e+25 
TRACK_ID 84 START_TIME 2008030721 MEDIAN_TIME 2008031206 ENSMBLE_MEMB 0 NAME C3S_STORM_TRACKS_ERA5;;;;;;;;;
POINT_NUM 71                           ;;;;;;;;;
2008030721 271.884277 32.498985 6.293653e+00;2.735588e+02;3.320034e+01;1.002482e+03;2.773125e+02;2.908660e+01;2.528138e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030800 271.975739 32.362835 6.937428e+00;2.746806e+02;3.409319e+01;1.000534e+03;2.688750e+02;3.442620e+01;2.384847e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030803 272.929047 32.939018 7.082362e+00;2.757272e+02;3.506491e+01;9.995455e+02;2.725312e+02;3.667450e+01;2.432436e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030806 274.512817 34.025009 7.340023e+00;2.762548e+02;3.524153e+01;9.978913e+02;2.792812e+02;3.189690e+01;2.516630e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030809 275.834351 35.023861 8.045334e+00;2.777294e+02;3.647091e+01;9.954960e+02;2.829375e+02;3.414520e+01;2.803483e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030812 277.326385 36.304195 8.033322e+00;2.790415e+02;3.757455e+01;9.958464e+02;2.820938e+02;3.217800e+01;3.023248e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030815 278.803955 37.586697 8.455826e+00;2.801273e+02;3.920414e+01;9.941824e+02;2.837812e+02;3.498830e+01;3.531134e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030818 280.867737 39.429092 8.964076e+00;2.823341e+02;3.931832e+01;9.920330e+02;2.851875e+02;3.583140e+01;3.748895e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030821 282.789917 40.851494 1.048239e+01;2.837191e+02;4.096137e+01;9.863833e+02;2.865938e+02;3.948480e+01;4.192477e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030900 284.769623 42.233753 1.147548e+01;2.850297e+02;4.217686e+01;9.853076e+02;2.896875e+02;3.807960e+01;4.075287e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030903 286.755707 43.212540 1.222786e+01;2.868752e+02;4.405491e+01;9.851956e+02;2.925000e+02;4.088990e+01;3.967682e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030906 288.349091 44.368370 1.156635e+01;2.871433e+02;4.529105e+01;9.846410e+02;2.880000e+02;4.651050e+01;4.023054e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030909 289.516357 45.322250 1.107326e+01;2.879269e+02;4.587883e+01;9.865048e+02;2.978438e+02;4.454330e+01;3.284159e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030912 291.694061 46.064388 9.837282e+00;2.918878e+02;4.547165e+01;9.929674e+02;2.972812e+02;4.903980e+01;2.896913e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030915 294.645630 46.600899 8.414021e+00;2.949487e+02;4.605435e+01;9.945984e+02;3.020625e+02;4.370020e+01;3.064430e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030918 297.994141 47.377853 7.695895e+00;3.001811e+02;4.864777e+01;9.930925e+02;3.060000e+02;4.510540e+01;3.468068e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008030921 300.494690 47.647930 7.449401e+00;3.010377e+02;4.879638e+01;9.924929e+02;3.082500e+02;4.538640e+01;3.538496e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031000 303.552094 48.047993 7.129683e+00;3.080305e+02;4.925462e+01;9.922432e+02;3.107812e+02;4.538640e+01;3.425934e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031003 307.082977 48.435020 6.568659e+00;3.111790e+02;5.017809e+01;9.876368e+02;3.144375e+02;4.622950e+01;3.574536e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031006 311.302185 48.897629 6.283070e+00;3.151257e+02;5.098308e+01;9.830512e+02;3.130312e+02;4.370020e+01;3.513029e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031009 315.984985 49.582882 6.127154e+00;3.184634e+02;5.151979e+01;9.797401e+02;3.211875e+02;4.651050e+01;3.351073e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031012 319.549011 50.312176 6.073781e+00;3.211035e+02;5.210030e+01;9.762819e+02;3.262500e+02;4.791570e+01;3.431607e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031015 323.484039 51.107124 5.797045e+00;3.241072e+02;5.272302e+01;9.731519e+02;3.242812e+02;4.622950e+01;3.429874e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031018 327.489838 51.705780 5.515162e+00;3.277242e+02;5.343495e+01;9.704476e+02;3.279375e+02;4.707260e+01;3.474391e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031021 331.301392 52.311211 5.354505e+00;3.326897e+02;5.431760e+01;9.689379e+02;3.324375e+02;4.791570e+01;3.348432e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031100 335.161530 52.931728 5.149508e+00;3.360334e+02;5.509336e+01;9.666857e+02;3.332812e+02;4.707260e+01;3.329380e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031103 338.491211 53.727345 5.192758e+00;3.375393e+02;5.569555e+01;9.636917e+02;3.422812e+02;4.960190e+01;3.275389e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031106 341.119843 54.434502 5.405499e+00;3.388258e+02;5.619994e+01;9.601370e+02;3.377812e+02;5.381730e+01;3.560403e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031109 343.281433 55.151806 5.659496e+00;3.397693e+02;5.639194e+01;9.577132e+02;3.397500e+02;5.466040e+01;3.830389e+01;1.000000e+25;1.000000e+25;1.000000e+25 
2008031112 345.843201 55.994667 6.185411e+00;3.422545e+02;5.620871e+01;9.592971e+02;3.411562e+02;5.550350e+01;3.856459e+01;3.495938e+02;5.409834e+01;2.738994e+01 
2008031115 348.129608 56.803162 6.740145e+00;3.451519e+02;5.627173e+01;9.592795e+02;3.425625e+02;5.550350e+01;4.197702e+01;3.493125e+02;5.437937e+01;2.802301e+01 
2008031118 349.867157 57.047466 7.125688e+00;3.480110e+02;5.624636e+01;9.590364e+02;3.439688e+02;5.522250e+01;4.427322e+01;3.493125e+02;5.437937e+01;3.173181e+01 
2008031121 351.667908 57.108608 6.950597e+00;3.508571e+02;5.629639e+01;9.603986e+02;3.467812e+02;5.466040e+01;4.293763e+01;3.495938e+02;5.437937e+01;3.861387e+01 
2008031200 354.439453 57.180176 6.619784e+00;3.532326e+02;5.634168e+01;9.628319e+02;3.495938e+02;5.409830e+01;3.997417e+01;3.512812e+02;5.494143e+01;2.862461e+01 
2008031203 358.420288 56.735714 6.226410e+00;0.000000e+00;5.977935e+01;9.672159e+02;3.563438e+02;5.381730e+01;3.793350e+01;3.566250e+02;5.409834e+01;3.593922e+01 
2008031206 2.740202 56.083042 6.120970e+00;1.000000e+25;1.000000e+25;9.731492e+02;8.438000e-01;5.297420e+01;3.165978e+01;2.812500e-01;5.353628e+01;2.944097e+01 
2008031209 6.384978 55.792469 5.985433e+00;8.398402e+00;5.783736e+01;9.711183e+02;2.250000e+00;5.325520e+01;3.341859e+01;4.781250e+00;5.297422e+01;3.030535e+01 
2008031212 10.013400 56.279213 5.775683e+00;9.016747e+00;5.792014e+01;9.736745e+02;3.656200e+00;5.269320e+01;3.358670e+01;8.156250e+00;5.353628e+01;2.387393e+01 
2008031215 13.099883 56.268799 6.082259e+00;1.099661e+01;5.776816e+01;9.751798e+02;3.375000e+00;5.550350e+01;2.946527e+01;1.096875e+01;5.353628e+01;2.127406e+01 
2008031218 14.336875 56.597893 6.130916e+00;1.205254e+01;5.793133e+01;9.768541e+02;5.625000e+00;5.381730e+01;2.870633e+01;1.237500e+01;5.381731e+01;2.072615e+01 
2008031221 14.231906 56.720116 5.960748e+00;1.243908e+01;5.768869e+01;9.782567e+02;5.625000e+00;5.381730e+01;2.836488e+01;1.040625e+01;5.466040e+01;2.316104e+01 
2008031300 15.171281 56.746548 5.966652e+00;1.360435e+01;5.731653e+01;9.796993e+02;1.209380e+01;5.437940e+01;2.713868e+01;1.209375e+01;5.437937e+01;2.713868e+01 
2008031303 16.803259 56.871487 6.172941e+00;1.597472e+01;5.695245e+01;9.804608e+02;1.434380e+01;5.437940e+01;2.728335e+01;1.434375e+01;5.437937e+01;2.728335e+01 
2008031306 17.277521 56.749413 6.426150e+00;1.750866e+01;5.671395e+01;9.813323e+02;8.156200e+00;5.606550e+01;2.683407e+01;1.603125e+01;5.466040e+01;2.590280e+01 
2008031309 18.342649 56.651249 6.147544e+00;1.904288e+01;5.655047e+01;9.829788e+02;1.321880e+01;5.241220e+01;2.773072e+01;1.828125e+01;5.466040e+01;2.614365e+01 
2008031312 19.363503 56.747433 5.718832e+00;2.006262e+01;5.676676e+01;9.845542e+02;1.378120e+01;5.437940e+01;2.737182e+01;1.828125e+01;5.437937e+01;2.348493e+01 
2008031315 20.443295 56.844631 5.468604e+00;2.114901e+01;5.694318e+01;9.861318e+02;1.518750e+01;5.437940e+01;2.805019e+01;1.687500e+01;5.466040e+01;2.362285e+01 
2008031318 21.546844 56.886482 5.512835e+00;2.199773e+01;5.705272e+01;9.875247e+02;1.518750e+01;5.437940e+01;2.567322e+01;1.856250e+01;5.466040e+01;2.179725e+01 
2008031321 22.239218 56.780087 5.296231e+00;2.307370e+01;5.708013e+01;9.885985e+02;1.490620e+01;5.437940e+01;2.405873e+01;2.025000e+01;5.409834e+01;1.879228e+01 
2008031400 23.369038 56.740429 4.854754e+00;2.396394e+01;5.712727e+01;9.896124e+02;1.659380e+01;5.353630e+01;2.140273e+01;2.221875e+01;5.381731e+01;1.747240e+01 
2008031403 24.955460 57.148674 4.462327e+00;2.498038e+01;5.719333e+01;9.904327e+02;1.968750e+01;5.213110e+01;2.032421e+01;2.362500e+01;5.466040e+01;1.495356e+01 
2008031406 26.581064 57.627872 4.099935e+00;2.593292e+01;5.746600e+01;9.920607e+02;1.996880e+01;5.297420e+01;1.833803e+01;2.446875e+01;5.522246e+01;1.530362e+01 
2008031409 27.957325 58.341236 3.667844e+00;2.643850e+01;5.715555e+01;9.932313e+02;3.684380e+01;6.224820e+01;1.811042e+01;2.475000e+01;5.606555e+01;1.285916e+01 
2008031412 28.149149 58.958298 3.314657e+00;2.812883e+01;5.754964e+01;9.939061e+02;2.390620e+01;5.353630e+01;1.671001e+01;2.475000e+01;5.662761e+01;1.146077e+01 
2008031415 28.977591 58.891918 3.297596e+00;2.876001e+01;5.777727e+01;9.945660e+02;2.418750e+01;5.353630e+01;1.740128e+01;2.475000e+01;5.690864e+01;1.111218e+01 
2008031418 29.935871 59.322971 3.200627e+00;2.948562e+01;5.801624e+01;9.954333e+02;3.796880e+01;6.365340e+01;1.649999e+01;2.475000e+01;5.915688e+01;6.108780e+00 
2008031421 30.039047 60.087051 3.181009e+00;2.958344e+01;5.810398e+01;9.959546e+02;3.909380e+01;6.421540e+01;1.474108e+01;2.475000e+01;5.887585e+01;4.402205e+00 
2008031500 29.120625 60.162956 3.369929e+00;2.967146e+01;5.808097e+01;9.966313e+02;3.712500e+01;6.337230e+01;1.493840e+01;2.446875e+01;6.028100e+01;6.112396e+00 
2008031503 29.486664 59.939220 3.276570e+00;3.052675e+01;5.819120e+01;9.970284e+02;3.768750e+01;6.365340e+01;1.453816e+01;2.390625e+01;6.028100e+01;7.168209e+00 
2008031506 29.253605 60.113625 3.079168e+00;3.092961e+01;6.016582e+01;9.979031e+02;4.078120e+01;6.224820e+01;1.401526e+01;2.446875e+01;6.196718e+01;6.309272e+00 
2008031509 28.217892 60.178951 3.188589e+00;3.093597e+01;6.029797e+01;9.980656e+02;3.571880e+01;6.084310e+01;1.158790e+01;2.418750e+01;5.803276e+01;7.236827e+00 
2008031512 27.365602 59.947994 3.026453e+00;2.982385e+01;6.141750e+01;9.988047e+02;2.250000e+01;5.718970e+01;1.237153e+01;2.137500e+01;5.999997e+01;1.078549e+01 
2008031515 26.937424 59.776997 2.908246e+00;2.986246e+01;6.147998e+01;9.987703e+02;2.137500e+01;5.971890e+01;1.334641e+01;2.137500e+01;5.971894e+01;1.334641e+01 
2008031518 26.931780 59.839344 2.678041e+00;2.934903e+01;6.197969e+01;9.989262e+02;2.193750e+01;5.915690e+01;1.365531e+01;2.221875e+01;5.915688e+01;1.357030e+01 
2008031521 26.908186 59.833031 2.497866e+00;2.932248e+01;6.191972e+01;9.988195e+02;2.306250e+01;5.831380e+01;1.170440e+01;2.306250e+01;5.831379e+01;1.170440e+01 
2008031600 26.703918 59.685371 2.496693e+00;3.039175e+01;5.961466e+01;9.992772e+02;2.587500e+01;5.522250e+01;1.119271e+01;2.278125e+01;5.831379e+01;1.075555e+01 
2008031603 27.403620 59.610081 2.241602e+00;3.146174e+01;5.997642e+01;9.987139e+02;2.728120e+01;5.775170e+01;1.156333e+01;2.278125e+01;5.831379e+01;1.126742e+01 
2008031606 28.187235 59.498394 1.954077e+00;3.196596e+01;6.021910e+01;9.986542e+02;2.728120e+01;5.522250e+01;1.099553e+01;2.475000e+01;5.747070e+01;9.896136e+00 
2008031609 28.652319 59.278049 1.632243e+00;3.150807e+01;5.959514e+01;9.989372e+02;2.756250e+01;5.522250e+01;9.813085e+00;2.475000e+01;5.718967e+01;8.172918e+00 
2008031612 28.990322 59.364296 1.301177e+00;3.045142e+01;5.934732e+01;9.995392e+02;2.784380e+01;5.522250e+01;9.266684e+00;2.390625e+01;5.803276e+01;8.009974e+00 
